refebibl-id,type-code,type-name,title,author,journal-name,pubi-year,volume,isseue,serno,page,pubilisher,doi,arti-id,degree,university,department,artiId,url,citation-day,site-name,registration-day,conference-name,modern_liter,unified_title
REF027635042,3,단행본,"나에게 소설이란 무엇인가, In 우리시대 소설가 박완서를 찾아서",박완서,,2002,,,,-,웅진닷컴,,,,,,ART001654347,,,,,,기존,"나에게 소설은 무엇인가, In 우리시대의 소설가 박완서를 찾아서"
REF027635043,3,단행본,비평의 이해,백철,,1981,,,,-,현음사,,,,,,ART001654347,,,,,,기존,비평의 이해
REF027635044,3,단행본,"국문학의 유형과 체계, In 국문학개설",조윤제,,1955,,,,-,동국문화사,,,,,,ART001654347,,,,,,기존,"국문학의 유형과 체계, In 국문학개설"
REF027635045,5,학위논문,歌辭의 存在樣式 硏究,成武慶,,1997,,,,,,,,박사,成均館大學校 大學院,,ART001654347,,,,,,기존,歌辭의 存在樣式 硏究
REF027635046,3,단행본,"수필의 허구론에 대하여, In 수필문학의 이론",윤모촌,,1991,,,,-,춘추사,,,,,,ART001654347,,,,,,기존,"수필의 허구론에 대하여, In 수필문학의 이론"
REF027635047,3,단행본,수필문학 입문,윤오영,,2001,,,,-,태학사,,,,,,ART001654347,,,,,,기존,수필문학 입문
REF027635048,3,단행본,"수필이야기, In 청바지와 나",윤재천,,2002,,,,-,선우미디어,,,,,,ART001654347,,,,,,기존,"수필이야기, In 청바지와 나"
REF027635049,1,학술지(정기간행물),채만식과 私小說의 기원,이경돈,반교어문연구,2007,,22,,203-227,반교어문학회,,ART001057730,,,,ART001654347,,,,,,기존,채만식과 私小說의 기원
REF027635050,1,학술지(정기간행물),최서해와 기록의 서사화,이경돈,반교어문연구,2003,15,,,-,반교어문학회,,,,,,ART001654347,,,,,,기존,최서해와 기록의 서사화
REF027635051,1,학술지(정기간행물),‘팩션’으로서의 ‘기록극’  - 페터 바이스의 『수사』를 중심으로,이상복,세계문학비교연구,2009,,28,,283-312,세계문학비교학회,,ART001381838,,,,ART001654347,,,,,,기존,‘팩션’으로서의 ‘기록극’  - 페터 바이스의 『수사』를 중심으로
REF027635052,1,학술지(정기간행물),대학 교양문학 교육의 현실과 대안 -실태 조사 보고와 그 분석-,이희중,어문논집,2005,51,,,19-53,민족어문학회,,ART001146355,,,,ART001654347,,,,,,기존,대학 교양문학 교육의 현실과 대안 -실태 조사 보고와 그 분석-
REF027635053,1,학술지(정기간행물),해방 전 學生雜誌의 目次 構成에 관한 고찰 - 문학 장르의 항목 구분을 중심으로 -,정경은,서지학보,2011,,36,,261-288,한국서지학회,,ART001512124,,,,ART001654347,,,,,,기존,해방 전 學生雜誌의 目次 構成에 관한 고찰 - 문학 장르의 항목 구분을 중심으로 -
REF027635054,1,학술지(정기간행물),"수필의 ‘허구성‘ 문제 고찰－허구인가, 상상력인가",정문권 ; 이영조,비평문학,2006,,22,,-,한국비평문학회,,ART001158392,,,,ART001654347,,,,,,기존,"수필의 ‘허구성‘ 문제 고찰－허구인가, 상상력인가"
REF027635055,3,단행본,"수필에 있어서의 사실성의 본질, In 수필문학의 이론",정봉구,,1991,,,,-,춘추사,,,,,,ART001654347,,,,,,기존,"수필에 있어서의 사실성의 본질, In 수필문학의 이론"
REF027635056,1,학술지(정기간행물),황순원 장편소설에서 역사적 사실과 해석의 문제,정영훈,국제어문,2007,,41,,89-114,국제어문학회,,ART001208123,,,,ART001654347,,,,,,기존,황순원 장편소설에서 역사적 사실과 해석의 문제
REF027635057,1,학술지(정기간행물),수필문학 장르적 명칭과 정착과정,정주환,비평문학,1995,9,,,-,한국비평문학회,,,,,,ART001654347,,,,,,기존,수필문학 장르적 명칭과 정착과정
REF027635058,3,단행본,한국현대수필론,정진권,,1983,,,,-,학연사,,,,,,ART001654347,,,,,,기존,한국현대수필론
REF027635059,3,단행본,한국 현대 수필문학 연구,정진권,,1996,,,,-,신아출판사,,,,,,ART001654347,,,,,,기존,한국 현대 수필문학 연구
REF027635060,3,단행본,"자아와 세계의 소설적 대결의 관한 시론, In 소설의 이론",조동일,,1977,,,,-,한국 소설의 이론,,,,,,ART001654347,,,,,,기존,"자아와 세계의 소설적 대결의 관한 시론, In 소설의 이론"
REF027635061,3,단행본,"자아와 세계의 소설적 대결에 관한시론, In 한국문학의 갈래 이론",조동일,,1992,,,,-,문학과지성사,,,,,,ART001654347,,,,,,기존,"자아와 세계의 소설적 대결에 관한시론, In 한국문학의 갈래 이론"
REF027635062,3,단행본,"한국문학통사, 5권",조동일,,2005,,,,-,지식산업사,,,,,,ART001654347,,,,,,기존,"한국문학통사, 5권"
REF027635063,3,단행본,"근일, In 채만식전집, 8권",채만식,,1989,,,,-,창작과비평사,,,,,,ART001654347,,,,,,기존,"근일, In 채만식전집, 8권"
REF027635064,3,단행본,"관념과 풍속, In 금각사/모래의 여인/자유의 저쪽에서, 현대세계문학전집 12",최인훈,,1968,,,,-,신구문화사,,,,,,ART001654347,,,,,,기존,"관념과 풍속, In 금각사/모래의 여인/자유의 저쪽에서, 현대세계문학전집 12"
REF027635065,1,학술지(정기간행물),근대잡지와 근대문학 형성의 제도적 연관-1910년대 최남선과 竹內錄之助의 활동을 중심으로,한기형,대동문화연구,2004,48,48,,33-71,대동문화연구원,,ART000949538,,,,ART001654347,,,,,,기존,근대잡지와 근대문학 형성의 제도적 연관-1910년대 최남선과 竹內錄之助의 활동을 중심으로
REF027635066,3,단행본,시학의 근본개념,E. 슈타이거,,1985,,,,-,대방출판사,,,,,,ART001654347,,,,,,기존,시학의 근본개념
REF027635067,3,단행본,자서전의 규약,"Lejeune, philippe",,1998,,,,-,문학과 지성사,,,,,,ART001654347,,,,,,기존,자서전의 규약
REF027635068,3,단행본,현대소설론,롤랑 부르뇌프,,1999,,,,-,현대문학,,,,,,ART001654347,,,,,,기존,현대소설론
REF027635069,3,단행본,역사에서 허구로 : 중국의 서사학,류샤오펑,,2001,,,,-,길,,,,,,ART001654347,,,,,,기존,역사에서 허구로 : 중국의 서사학
REF027635070,3,단행본,시학,아리스토텔레스,,2006,,,,-,문예출판사,,,,,,ART001654347,,,,,,기존,시학
REF027635071,3,단행본,비평의 해부,프라이,,1982,,,,-,한길사,,,,,,ART001654347,,,,,,기존,비평의 해부
REF027635072,3,단행본,장르론,헤르나디,,1983,,,,-,문장,,,,,,ART001654347,,,,,,기존,장르론
REF027635073,7,기타자료,서울남부지법 2008.7.31. 선고. 선고2008 가합 10694 판결,김성곤,,,,,,,,,,,,,ART001654347,,,,,,기존,서울남부지법 2008.7.31. 선고. 선고2008 가합 10694 판결
REF029880658,3,단행본,서있는 여자,박완서,,1995,,,,-,세계사,,,,,,ART001651708,,,,,,기존,서있는 여자
REF029880659,3,단행본,살아있는 날의 시작,박완,,1996,,,,-,세계사,,,,,,ART001651708,,,,,,기존,살아있는 날의 시작
REF029880660,3,단행본,그대 아직도 꿈꾸고 있는가,박완,,2005,,,,-,세계사,,,,,,ART001651708,,,,,,기존,그대 아직도 꿈꾸고 있는가
REF029880661,3,단행본,근대성과 페미니즘,리타 펠스키,,1999,,,,-,거름,,,,,,ART001651708,,,,,,기존,근대성과 페미니즘
REF029880662,3,단행본,페미니즘 이후의 문학,리타 펠스키,,2010,,,,-,여이연,,,,,,ART001651708,,,,,,기존,페미니즘 이후의 문학
REF029880663,3,단행본,여성해방의 이론체계,앨리슨 재거,,1983,,,,-,풀빛,,,,,,ART001651708,,,,,,기존,여성해방의 이론체계
REF029880664,1,학술지(정기간행물),"증언의 양식, 생존ㆍ성장의 서사-박완서의 전쟁 재현 소설『그 산이 정말 거기 있었을까』를 중심으로",김양선,한국문학이론과 비평,2002,6,2,,208-232,한국문학이론과비평학회,,ART000873140,,,,ART001651708,,,,,,기존,"증언의 양식, 생존ㆍ성장의 서사–박완서의 전쟁 재현 소설『그 산은 정말 거기 있었을까』를 중심으로"
REF029880665,1,학술지(정기간행물),여성 성장소설의 대중성,김양선,문학교육학,2002,10,,,113-132,한국문학교육학회,,ART000882666,,,,ART001651708,,,,,,기존,여성 성장소설의 대중성
REF029880666,1,학술지(정기간행물),가정소설에서 나타난 이상적 여성상의 형성과정: 여성작가들의 양가적 태도를 중심으로,김진아,영미문학페미니즘,2002,10,1,,49-72,한국영미문학페미니즘학회,,ART000888307,,,,ART001651708,,,,,,기존,가정소설에서 나타난 이상적 여성상의 형성과정: 여성작가들의 양가적 태도를 중심으로
REF029880667,1,학술지(정기간행물),여성해방문학론에서 본 80년대 문학,이명호,창작과비평,1990,,67,,-,창작과비평사,,,,,,ART001651708,,,,,,기존,여성해방문학론에서 본 80년대의 문학
REF029880668,1,학술지(정기간행물),박완서 소설과 ‘비평’: 공감과 해석의 논리,이선미,여성문학연구,2011,,25,,29-58,한국여성문학학회,,ART001566243,,,,ART001651708,,,,,,기존,박완서 소설과 ‘비평’: 공감과 해석의 논리
REF029880669,1,학술지(정기간행물),가정성 이데올로기에 대한 이중 서술 - 루이자 메이 알콧의 『작은 아씨들』,이승은,19세기 영어권 문학,2008,12,1,,55-76,19세기영어권문학회,,ART001247366,,,,ART001651708,,,,,,기존,가정성 이데올로기에 대한 이중 서술 - 루이자 메이 알콧의 『작은 아씨들』
REF029880670,2,학술대회논문,19세기 영국의 성장소설과 여성 성장의 플롯,임순희,,2001,,,,-,새한영어영문학회,,,,,,ART001651708,,,,,한국영어영문학회학술대회 발표집,기존,19세기 영국의 성장소설과 여성 성장의 플롯
REF029880671,1,학술지(정기간행물),근대적 관점에서의 한국 대중문학,정문권 ; 이강록,우리어문연구,2008,,32,,661-688,우리어문학회,,ART001283847,,,,ART001651708,,,,,,기존,근대적 관점에서의 한국 대중문학
REF029880672,1,학술지(정기간행물),엄마의 말뚝1과 여성의 근대성,최경희,민족문학사연구,1996,,9,,-,민족문학사학회,,,,,,ART001651708,,,,,,기존,엄마의 말뚝1과 여성의 근대성
REF026281132,3,단행본,미디어의 이해,마샬 맥루한,,1997,,,,-,커뮤니케이션북스,,,,,,ART001616190,,,,,,기존,미디어의 이해
REF026281135,3,단행본,전화의 역사,강준만,,2009,,,,-,인물과사상사,,,,,,ART001616190,,,,,,기존,전화의 역사
REF026281136,3,단행본,"휴대전화, 철학과 통화하다",고현범,,2007,,,,-,책세상,,,,,,ART001616190,,,,,,기존,"휴대전화, 철학과 통화하다"
REF026281137,3,단행본,"혁명기념일,In 신에게는 손자가 없다",김경욱,,2011,,,,-,창비,,,,,,ART001616190,,,,,,기존,"혁명기념일,In 신에게는 손자가 없다"
REF026281138,3,단행본,"내 사촌 별정 우체국장,In 내 사촌 별정 우체국장",김만옥,,1987,,,,-,창비,,,,,,ART001616190,,,,,,기존,"내 사촌 별정 우체국장,In 내 사촌 별정 우체국장"
REF026281139,3,단행본,"도도한 생활,In 침이 고인다",김애란,,2007,,,,-,문학과지성사,,,,,,ART001616190,,,,,,기존,"도도한 생활,In 침이 고인다"
REF026281140,3,단행본,"성탄특선,In 침이 고인다",김애란,,2007,,,,-,문학과지성사,,,,,,ART001616190,,,,,,기존,"성탄특선,In 침이 고인다"
REF026281141,3,단행본,"침이 고인다,In 침이 고인다",김애란,,2007,,,,-,문학과지성사,,,,,,ART001616190,,,,,,기존,"침이 고인다,In 침이 고인다"
REF026281142,3,단행본,"너의 의미,In 오빠가 돌아왔다",김영하,,2007,,,,-,창비,,,,,,ART001616190,,,,,,기존,"너의 의미,In 오빠가 돌아왔다"
REF026281143,3,단행본,리빠똥 장군,김용성,,2000,,,,-,청동거울,,,,,,ART001616190,,,,,,기존,리빠똥 장군
REF026281144,3,단행본,그린 핑거,김윤영,,2008,,,,-,창비,,,,,,ART001616190,,,,,,기존,그린 핑거
REF026281145,3,단행본,"양수리 가는 길,In 칼날과 사랑",김인숙,,1993,,,,-,창비,,,,,,ART001616190,,,,,,기존,"양수리 가는 길,In 칼날과 사랑"
REF026281146,3,단행본,"우묵배미의 사랑,In 머나먼 쏭바강",박영한,,1995,,,,-,동아출판사,,,,,,ART001616190,,,,,,기존,"우묵배미의 사랑,In 머나먼 쏭바강"
REF026281147,3,단행본,해산바가지,박완서,,1999,,,,-,문학동네,,,,,,ART001616190,,,,,,기존,해산바가지
REF026281148,3,단행본,"나의 가장 나종 지니인 것,In 환각의 나비",박완서,,2007,,,,-,푸르메,,,,,,ART001616190,,,,,,기존,"나의 가장 나종 지니인 것,In 환각의 나비"
REF026281149,3,단행본,"먼 그대,In 사다리가 놓인 창",서영은,,2006,,,,-,문이당,,,,,,ART001616190,,,,,,기존,"먼 그대,In 사다리가 놓인 창"
REF026281150,3,단행본,"녹,In 강남개그",신장현,,2005,,,,-,실천문학사,,,,,,ART001616190,,,,,,기존,"녹,In 강남개그"
REF026281151,3,단행본,"January 9,1993 미아리통신,In 은어낚시통신",윤대녕,,1994,,,,-,문학동네,,,,,,ART001616190,,,,,,기존,"January 9,1993 미아리통신,In 은어낚시통신"
REF026281152,3,단행본,"휴대폰 이용과 나르시스 사회,In 일상문화 읽기",윤지영,,2004,,,,-,나남출판,,,,,,ART001616190,,,,,,기존,"휴대폰 이용과 나르시스 사회,In 일상문화 읽기"
REF026281153,3,단행본,"지도중독,In 아름다움이 나를 멸시한다",은희경,,2008,,,,-,창비,,,,,,ART001616190,,,,,,기존,"지도중독,In 아름다움이 나를 멸시한다"
REF026281154,3,단행본,어두운 기억의 저편,이균영,,1999,,,,-,문학사상사,,,,,,ART001616190,,,,,,기존,어두운 기억의 저편
REF026281155,3,단행본,"운명에 관하여,In 녹천에는 똥이 많다",이창동,,1994,,,,-,문학과지성사,,,,,,ART001616190,,,,,,기존,"운명에 관하여,In 녹천에는 똥이 많다"
REF026281156,3,단행본,일상문화 읽기,일상문화연구회,,2004,,,,-,나남,,,,,,ART001616190,,,,,,기존,일상문화 읽기
REF026281157,3,단행본,"그 남자의 리허설,In 오늘의 거짓말",정이현,,2007,,,,-,문학과지성사,,,,,,ART001616190,,,,,,기존,"그 남자의 리허설,In 오늘의 거짓말"
REF026281158,3,단행본,공중누각,최수철,,1985,,,,-,문학과지성사,,,,,,ART001616190,,,,,,기존,공중누각
REF026281159,3,단행본,"타인의 얼굴,In 모래 위의 집",한수산,,1992,,,,-,나남출판,,,,,,ART001616190,,,,,,기존,"타인의 얼굴,In 모래 위의 집"
REF026281160,3,단행본,아리랑 별곡,한승원,,1999,,,,-,문이당,,,,,,ART001616190,,,,,,기존,아리랑 별곡
REF026281161,3,단행본,무기의 그늘,황석영,,2006,,,,-,창비,,,,,,ART001616190,,,,,,기존,무기의 그늘
REF026281163,3,단행본,"소리의 자본주의 - 전화, 라디오, 축음기의 사회사",송태욱,,2005,,,,-,이매진 출판사,,,,,,ART001616190,,,,,,기존,"소리의 자본주의 - 전화, 라디오, 축음기의 사회사"
REF026281164,3,단행본,전화의 재발견,요시미 순야,,2005,,,,-,커뮤니케이션북스,,,,,,ART001616190,,,,,,기존,전화의 재발견
REF026281165,3,단행본,"하이데거, 하버마스, 그리고 이동전화",조지 마이어슨,,2003,,,,-,이제이북스,,,,,,ART001616190,,,,,,기존,"하이데거, 하버마스, 그리고 이동전화"
REF026281167,1,학술지(정기간행물),우리 소설에 나타난 다방의 심리 지리학,김병덕,비평문학,2009,,34,,26-48,한국비평문학회,,ART001403141,,,,ART001616190,,,,,,기존,우리 소설에 나타난 다방의 심리 지리학
REF026281168,1,학술지(정기간행물),‘일상생활의 사회학’의 현황과 전망,김상우,문화와 사회,2006,1,1,,91-122,한국문화사회학회,,ART001447417,,,,ART001616190,,,,,,기존,‘일상생활의 사회학’의 현황과 전망
REF026281169,1,학술지(정기간행물),김수영 시에 나타난 ‘욕망’에 대한 연구  - 욕망의 ‘억압’과 ‘분리’를 중심으로 -,김석환,한국문예비평연구,2010,,33,,141-168,한국현대문예비평학회,,ART001511419,,,,ART001616190,,,,,,기존,김수영 시에 나타난 ‘욕망’에 대한 연구  - 욕망의 ‘억압’과 ‘분리’를 중심으로 -
